id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
a461f098,Malcom Abdulai Ares Djalo,es ESP,FW,Athletic Club,21-168,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
a4971d84,Djené,tg TOG,DF,Getafe,31-088,1991,22.1,20,14,13,7,0,11,20,55.0,9,14,7,7,31,51,60,1,Matches
ac295d9e,Marko Dmitrović,rs SRB,GK,Sevilla,31-064,1992,3.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
d557d734,Matt Doherty,ie IRL,DF,Atlético Madrid,31-072,1992,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
cc83b74d,Kasper Dolberg,dk DEN,FW,Sevilla,25-174,1997,2.2,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,5,0,Matches
3521abfe,Carlos Dominguez,es ESP,DF,Celta Vigo,22-046,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
5e95c000,John Donald,es ESP,DF,Elche,22-211,2000,1.7,1,0,1,0,0,0,0,,0,2,2,0,5,6,3,1,Matches
93090f69,Domingos Duarte,pt POR,DF,Getafe,28-019,1995,23.4,25,17,20,5,0,19,26,73.1,7,24,19,5,31,56,114,0,Matches
6db116ec,Pablo Durán,es ESP,"MF,DF",Celta Vigo,22-063,2001,0.4,0,0,0,0,0,0,0,,0,2,1,1,1,1,2,0,Matches
37e103f8,Hugo Duro,es ESP,FW,Valencia,23-139,1999,10.8,11,8,1,6,4,5,13,38.5,8,8,1,7,2,13,6,1,Matches
3e93f8cf,Íñigo Eguaras,es ESP,MF,Almería,31-022,1992,9.4,11,8,4,6,1,5,16,31.3,11,9,3,6,5,16,14,0,Matches
f7dc2ae5,Aritz Elustondo,es ESP,DF,Real Sociedad,29-001,1994,11.4,21,12,12,8,1,11,18,61.1,7,12,6,6,18,39,30,1,Matches
fd47b4f2,Rodrigo Ely,br BRA,DF,Almería,29-146,1993,24.1,18,12,14,4,0,11,16,68.8,5,29,22,7,23,41,134,0,Matches
db8f0eba,Adri Embarba,es ESP,"FW,MF",Almería,30-326,1992,10.8,35,18,11,22,2,12,24,50.0,12,14,0,14,7,42,5,0,Matches
db8f0eba,Adri Embarba,es ESP,FW,Espanyol,30-326,1992,0.4,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,Matches
04e17fd5,Youssef En-Nesyri,ma MAR,FW,Sevilla,25-301,1997,11.7,12,7,2,6,4,4,9,44.4,5,3,1,2,3,15,9,0,Matches
3f79a1c8,Gonzalo Escalante,ar ARG,MF,Cádiz,30-002,1993,6.7,26,15,11,14,1,11,18,61.1,7,7,2,5,9,35,17,0,Matches
b0616e3d,Sergio Escudero,es ESP,DF,Valladolid,33-208,1989,10.6,25,17,17,7,1,11,27,40.7,16,17,4,13,14,39,31,0,Matches
db001fa9,Alfonso Espino,uy URU,DF,Cádiz,31-083,1992,23.7,62,37,34,17,11,34,65,52.3,31,40,9,31,30,92,71,0,Matches
4242011c,Bernardo Espinosa,co COL,DF,Girona,33-261,1989,9.4,4,0,1,3,0,2,5,40.0,3,12,7,5,5,9,41,2,Matches
283c7121,Edu Expósito,es ESP,MF,Espanyol,26-240,1996,10.8,29,17,13,14,2,11,18,61.1,7,7,0,7,9,38,16,0,Matches
3409de86,Nicolás Ezequiel Fernández,ar ARG,"MF,DF",Elche,23-077,2000,3.6,16,9,8,4,4,7,12,58.3,5,6,0,6,5,21,2,0,Matches
