id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
1f8f8dda,0,0,0.0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1fa85681,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1fbbfbde,6,540,6.0,6,6,0,0,1.67,11,8.0,3.0,3.5,10.3,7.5,2.8,2.11,0,0,0,0.0
20030c06,4,315,3.5,4,3,0,0,0.25,7,13.0,-6.0,-4.51,6.3,8.0,-1.7,-2.15,0,0,0,0.0
206e6233,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
20730eae,4,291,3.2,4,1,0,1,0.25,4,4.0,0.0,1.08,2.8,5.8,-2.9,-0.36,0,0,0,0.0
2146785a,4,315,3.5,4,3,0,0,0.25,3,7.0,-4.0,-1.54,2.6,6.9,-4.3,-1.13,0,0,0,0.0
21512407,3,219,2.4,3,2,0,1,1.0,2,6.0,-4.0,-2.04,2.5,4.9,-2.4,-1.16,0,0,0,0.0
2180c761,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
23505094,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
24051310,6,387,4.3,5,2,1,0,0.83,2,6.0,-4.0,0.83,4.3,5.7,-1.5,-0.75,0,0,0,0.0
244bc2c8,8,259,2.9,3,0,5,1,1.0,4,7.0,-3.0,-1.81,5.4,4.5,0.9,0.31,0,0,0,0.0
245d9bfc,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
2475dcc6,7,630,7.0,7,7,0,1,2.29,18,6.0,12.0,-0.29,16.9,8.8,8.1,0.28,0,0,0,0.0
24fc70d3,4,346,3.8,4,3,0,0,1.8,4,7.0,-3.0,0.15,5.5,6.9,-1.5,0.32,0,0,0,0.0
2567b7b6,6,540,6.0,6,6,0,0,1.93,7,11.0,-4.0,0.0,4.4,12.2,-7.9,0.0,0,0,0,0.0
277c49ed,6,540,6.0,6,6,0,0,0.83,5,10.0,-5.0,0.0,4.8,11.1,-6.2,0.0,0,0,0,0.0
2784f898,12,1074,11.9,12,9,0,0,2.25,26,11.0,15.0,1.26,20.2,17.0,3.2,1.63,0,0,0,0.0
27d0a506,7,524,5.8,7,2,0,1,1.43,8,12.0,-4.0,-1.15,8.9,8.0,0.9,0.83,0,0,0,0.0
28b1f3ce,6,447,5.0,6,2,0,0,0.83,2,4.0,-2.0,4.44,6.2,4.1,2.1,3.23,0,0,0,0.0
28c6e925,8,646,7.2,8,4,0,0,1.7,9,10.0,-1.0,3.51,11.4,11.5,-0.1,0.44,0,0,0,0.0
28cb9f21,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
