sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp,id
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2bea06e0
12,10,0,0,1,0,1,0,0,0,0,0,0,0,20,EL,2c0f8e9e
6,4,0,1,1,0,0,0,0,0,0,0,0,0,20,EL,2c44a35d
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2cb77ec6
15,12,1,1,1,0,0,2,1,0,0,1,0,0,20,EL,2cbb3202
5,3,1,0,0,1,0,0,0,0,0,0,0,0,20,EL,2d49b833
4,4,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,2d7d4acc
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2e5e846d
14,10,0,2,0,1,1,1,1,0,0,0,0,0,20,EL,2ebc1b44
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2ef7c612
14,9,2,1,0,1,1,3,3,0,0,0,0,0,20,EL,2f52874b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,2f7af524
12,7,5,0,0,0,0,0,0,0,0,0,0,0,20,EL,2f8e326a
2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,30061f53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,301b1e4c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,30223b33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,30263816
1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,303636d2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3046fcff
20,11,0,2,2,4,1,1,0,0,0,1,0,0,20,EL,3060f38c
12,8,0,3,0,1,0,4,2,0,1,0,1,0,20,EL,30643ce2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3098c0df
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,30c220c3
17,16,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,30d4a2e5
5,5,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,30d75bfb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,30f5ffa9
3,2,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,31114001
18,10,6,0,1,1,0,2,2,0,0,0,0,0,20,EL,314a0ea4
15,11,0,1,0,3,0,3,3,0,0,0,0,0,20,EL,316de854
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,31c01b85
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,31c69ef1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,31e3ab68
2,1,0,0,0,0,1,0,0,0,0,0,0,0,20,EL,31faf295
8,5,0,2,0,1,0,2,0,0,2,0,0,0,20,EL,328f7d51
11,5,0,2,1,2,1,0,0,0,0,0,0,0,20,EL,32c016f8
9,6,0,1,2,0,0,2,1,0,0,1,0,0,20,EL,32e73151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,32e7ce92
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,32f60ed8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3318286e
15,8,1,3,1,2,0,3,1,0,2,0,0,0,20,EL,3353737a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,33887998
2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,339fe0e8
15,13,0,1,0,1,0,1,1,0,0,0,0,0,20,EL,33b11df6
8,5,2,0,1,0,0,3,1,2,0,0,0,0,20,EL,33b8d077
20,17,2,1,0,0,0,0,0,0,0,0,0,0,20,EL,3423f250
6,4,0,1,1,0,0,0,0,0,0,0,0,0,20,EL,34269bdf
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,346d51d9
8,4,0,1,2,1,0,1,1,0,0,0,0,0,20,EL,34a88e3e
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,34b54da7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,34c3b935
26,21,1,2,2,0,0,3,1,0,1,1,0,0,20,EL,34caa4b3
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,350e71a0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,35141f4c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,352ca5eb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,356c9002
1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,35bd124a
15,12,0,1,1,0,1,2,1,0,0,1,0,0,20,EL,3626daea
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,366f6f12
12,5,1,3,1,2,0,0,0,0,0,0,0,0,20,EL,36a59ba4
18,10,0,3,2,3,0,1,1,0,0,0,0,0,20,EL,36a79857
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,36d836c9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,36d9dabe
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,36f19a65
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3767b3b7
6,3,0,1,2,0,0,1,0,0,0,1,0,0,20,EL,378825c7
14,12,0,0,0,2,0,2,2,0,0,0,0,0,20,EL,379652be
13,12,0,0,0,0,1,1,0,0,0,0,0,1,20,EL,379dc075
2,1,0,0,0,1,0,1,0,0,0,0,1,0,20,EL,37e103f8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,37f827ec
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,37faa4cb
7,5,0,2,0,0,0,0,0,0,0,0,0,0,20,EL,3814b753
11,8,0,0,0,1,2,2,2,0,0,0,0,0,20,EL,384d58d9
4,3,1,0,0,0,0,1,1,0,0,0,0,0,20,EL,389f24bf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,38e78902
14,8,1,2,1,2,0,0,0,0,0,0,0,0,20,EL,3904e745
4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,392a7aea
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3935e52e
6,3,0,2,0,1,0,1,0,0,1,0,0,0,20,EL,3a233281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3acadb7f
16,11,0,0,2,3,0,2,1,0,0,0,1,0,20,EL,3bb7f478
19,18,1,0,0,0,0,1,1,0,0,0,0,0,20,EL,3c16d927
16,13,1,0,1,1,0,1,1,0,0,0,0,0,20,EL,3c70fb81
10,6,0,2,1,1,0,1,0,0,0,1,0,0,20,EL,3cb6f224
12,11,0,0,1,0,0,1,1,0,0,0,0,0,20,EL,3cdfc63e
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3ce20eda
8,8,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3cefa66a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3d022757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3d13d9e4
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,3d214e5f
12,10,0,0,1,1,0,0,0,0,0,0,0,0,20,EL,3d2320f7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3da8cba0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3e59d360
18,10,4,1,2,1,0,3,2,1,0,0,0,0,20,EL,3e975352
2,1,0,0,0,1,0,1,1,0,0,0,0,0,20,EL,3ed84b2c
20,16,0,1,0,3,0,2,2,0,0,0,0,0,20,EL,3effaa34
17,14,1,0,0,2,0,1,1,0,0,0,0,0,20,EL,3f10bd22
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3f2d59fe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3f359b33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,3fa66cb2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4030c7ae
11,9,0,0,0,1,1,1,1,0,0,0,0,0,20,EL,4037db79
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,403f5d20
2,1,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,40ca6712
1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,40e236a8
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,40ef7347
11,9,0,1,1,0,0,1,1,0,0,0,0,0,20,EL,418befe0
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,41b3069f
16,9,4,0,1,2,0,4,2,2,0,0,0,0,20,EL,41c12f75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,41c7bfd7
11,9,1,0,0,0,1,1,0,0,0,0,0,1,20,EL,41f32541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,41ff002d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,420c18a1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,4242011c
3,2,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,424d5f72
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4253363a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,42ec696a
16,11,0,2,2,1,0,2,2,0,0,0,0,0,20,EL,4383b0da
4,3,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,438ae11e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4398b5cb
7,4,0,1,1,1,0,0,0,0,0,0,0,0,20,EL,43f71e77
7,4,0,2,1,0,0,2,2,0,0,0,0,0,20,EL,441197b8
9,9,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,4431aed2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,447837d1
7,6,0,1,0,0,0,1,1,0,0,0,0,0,20,EL,44ac04e9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,44b49036
15,13,0,0,0,1,1,2,2,0,0,0,0,0,20,EL,44bfb6c5
6,3,1,1,1,0,0,0,0,0,0,0,0,0,20,EL,44eb9093
28,24,2,1,0,0,1,3,3,0,0,0,0,0,20,EL,450ad405
4,2,0,0,1,1,0,0,0,0,0,0,0,0,20,EL,4515f00d
1,0,0,1,0,0,0,1,0,0,1,0,0,0,20,EL,4574720b
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,45954ec7
7,5,0,1,0,1,0,1,1,0,0,0,0,0,20,EL,45b9b619
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,45e11f7e
24,21,0,0,1,1,1,3,3,0,0,0,0,0,20,EL,467bae22
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,468fdbad
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,469d3d84
7,6,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,46e58246
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,46ff3923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4760b2f2
12,7,5,0,0,0,0,2,2,0,0,0,0,0,20,EL,47a0b54d
15,14,0,0,1,0,0,2,2,0,0,0,0,0,20,EL,47a34c4f
7,5,0,0,1,1,0,0,0,0,0,0,0,0,20,EL,47dc80f5
5,2,0,0,1,1,1,1,0,0,0,1,0,0,20,EL,48035304
9,6,0,0,2,1,0,0,0,0,0,0,0,0,20,EL,481c9ece
4,2,0,0,2,0,0,0,0,0,0,0,0,0,20,EL,482e9289
11,11,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,485eaf31
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,489e80e3
10,9,0,0,0,1,0,2,1,0,0,0,1,0,20,EL,48a2b92a
17,8,0,2,2,2,3,5,3,0,0,1,1,0,20,EL,48a5a5d6
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,48b28bfd
5,3,1,0,1,0,0,0,0,0,0,0,0,0,20,EL,48e89655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,48f984b4
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4914ed4a
13,8,2,2,1,0,0,1,0,1,0,0,0,0,20,EL,493924a7
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,496aeede
12,9,0,2,1,0,0,1,0,0,1,0,0,0,20,EL,49e9d799
7,6,0,0,0,1,0,1,1,0,0,0,0,0,20,EL,4a1a9578
22,17,1,3,1,0,0,3,3,0,0,0,0,0,20,EL,4a1abff3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4a537185
21,14,6,1,0,0,0,2,1,1,0,0,0,0,20,EL,4a56052c
18,9,7,0,1,0,1,4,2,0,0,1,0,1,20,EL,4a5a45c7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4a895384
19,18,0,1,0,0,0,1,1,0,0,0,0,0,20,EL,4aea5077
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4b1793b0
8,7,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,4b2ad4b1
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,4b3c863f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4b803b3c
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4be0b467
7,6,0,0,0,0,1,1,0,0,0,0,0,1,20,EL,4c07f0e8
15,8,2,4,0,1,0,1,1,0,0,0,0,0,20,EL,4c3a6744
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4c45cdc2
20,17,1,1,1,0,0,2,1,1,0,0,0,0,20,EL,4c6facae
4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4c78b5ed
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4ca4f601
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4d0eb7d2
10,9,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,4d1666ff
14,13,0,0,0,1,0,3,2,0,0,0,1,0,20,EL,4d425e6e
2,1,0,0,0,1,0,1,0,0,0,0,1,0,20,EL,4d8cf390
12,5,0,1,6,0,0,2,0,0,1,1,0,0,20,EL,4d982baf
15,15,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,4da9191b
7,5,0,1,0,1,0,0,0,0,0,0,0,0,20,EL,4e015693
29,22,3,1,1,2,0,1,0,1,0,0,0,0,20,EL,4e219ad2
7,5,1,0,1,0,0,0,0,0,0,0,0,0,20,EL,4e358a2d
12,10,0,0,1,0,1,2,1,0,0,0,0,1,20,EL,4e6dbac4
11,10,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,4f56170e
2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,4f5a953e
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4f8ce0e1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,4fc7c059
6,3,3,0,0,0,0,2,1,1,0,0,0,0,20,EL,4fe7e935
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,501055d8
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5042e5c2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,505d9778
55,37,9,2,3,4,0,7,5,2,0,0,0,0,20,EL,507c7bdf
6,1,2,2,0,1,0,0,0,0,0,0,0,0,20,EL,50d85cd8
3,2,0,0,1,0,0,1,1,0,0,0,0,0,20,EL,50dc94ce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,50e73475
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,50f823d3
44,24,16,3,1,0,0,3,1,2,0,0,0,0,20,EL,518918ad
3,0,0,0,1,2,0,1,0,0,0,1,0,0,20,EL,520c318f
11,6,4,0,0,1,0,1,0,0,0,0,1,0,20,EL,52611641
8,8,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,526541e5
15,10,2,1,1,0,1,1,1,0,0,0,0,0,20,EL,5294a83f
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,52e101a8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,53070b63
4,3,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,532aa911
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,539230cf
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,546bb36e
12,10,1,1,0,0,0,2,2,0,0,0,0,0,20,EL,54771b10
16,11,1,1,1,1,1,2,1,0,0,1,0,0,20,EL,54b4dc4e
6,4,0,1,0,1,0,1,1,0,0,0,0,0,20,EL,54bcdeb0
5,4,0,0,0,1,0,1,1,0,0,0,0,0,20,EL,54c9ed15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,54f5ce34
3,2,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,5529e983
8,4,3,0,0,1,0,0,0,0,0,0,0,0,20,EL,555d5edd
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,55a480e4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,55abe554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,55ae91f0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,55bd7d45
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,56413b1f
6,5,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,565bf0da
6,4,0,0,2,0,0,0,0,0,0,0,0,0,20,EL,56f6f826
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,571d3ac1
19,16,0,0,2,1,0,3,1,0,0,2,0,0,20,EL,572498c7
18,13,2,1,0,2,0,1,1,0,0,0,0,0,20,EL,57760e66
11,8,0,2,1,0,0,2,1,0,0,1,0,0,20,EL,57ae16f4
17,8,5,1,1,2,0,2,1,1,0,0,0,0,20,EL,57e3f0c7
11,9,0,1,1,0,0,3,2,0,0,1,0,0,20,EL,580bcd18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,58797f45
11,5,3,0,1,1,1,2,1,1,0,0,0,0,20,EL,588de166
26,22,2,2,0,0,0,3,3,0,0,0,0,0,20,EL,58a9a4d9
8,6,1,1,0,0,0,1,1,0,0,0,0,0,20,EL,58afe001
4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,58dda688
22,16,0,2,1,3,0,2,0,0,1,0,1,0,20,EL,58eee997
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5906ab00
4,3,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,593bf50d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,595ccab1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5976f83e
4,4,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,59a3efba
25,17,1,1,6,0,0,1,0,0,0,1,0,0,20,EL,59a7d912
3,1,1,1,0,0,0,0,0,0,0,0,0,0,20,EL,59fd245c
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,5a28b2d9
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5a48195c
8,5,0,0,2,1,0,1,0,0,0,1,0,0,20,EL,5a7301ae
5,3,0,0,0,2,0,1,1,0,0,0,0,0,20,EL,5aa53281
41,17,17,1,4,2,0,3,1,2,0,0,0,0,20,EL,5ad141cb
1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,EL,5af687a1
25,15,3,2,2,1,2,7,4,0,0,2,0,1,20,EL,5b3d1a7a
12,10,0,0,0,2,0,2,2,0,0,0,0,0,20,EL,5b479568
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5b887c7a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5bfb7572
3,2,0,0,1,0,0,1,1,0,0,0,0,0,20,EL,5c4f0f49
19,13,6,0,0,0,0,0,0,0,0,0,0,0,20,EL,5c6ba09a
12,8,3,0,0,0,1,1,1,0,0,0,0,0,20,EL,5c961282
8,7,0,0,1,0,0,1,1,0,0,0,0,0,20,EL,5c9ac7f0
12,9,0,2,0,1,0,1,1,0,0,0,0,0,20,EL,5caa62a7
13,6,0,2,2,3,0,4,0,0,1,1,2,0,20,EL,5d5219b1
12,7,0,5,0,0,0,0,0,0,0,0,0,0,20,EL,5da33b33
14,11,1,0,1,1,0,1,1,0,0,0,0,0,20,EL,5ddb8f9f
2,1,0,0,0,1,0,1,0,0,0,0,1,0,20,EL,5e1028e5
17,16,0,0,0,1,0,2,1,0,0,0,1,0,20,EL,5e74d6c8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5e91ddf8
10,8,0,1,0,0,1,1,1,0,0,0,0,0,20,EL,5e9fa5c9
9,7,0,1,0,1,0,2,0,0,1,0,1,0,20,EL,5ea8ef20
18,13,0,1,2,2,0,7,2,0,1,2,2,0,20,EL,5eae500a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5eb3130f
8,6,0,2,0,0,0,2,2,0,0,0,0,0,20,EL,5eebbfdf
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5f26e0c5
10,8,1,0,0,1,0,1,1,0,0,0,0,0,20,EL,5f4ce4b6
7,7,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5faa73aa
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,5fcb90ac
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6043997c
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,60c07b31
13,8,1,0,3,1,0,0,0,0,0,0,0,0,20,EL,60db2f9b
4,3,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,60fd5334
4,2,0,0,1,1,0,0,0,0,0,0,0,0,20,EL,614f69aa
11,8,0,1,1,1,0,2,1,0,1,0,0,0,20,EL,62ab9184
8,8,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,6388e356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,63b9cc6d
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,63c3659d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6438d426
13,5,3,0,1,4,0,1,1,0,0,0,0,0,20,EL,645a3363
10,6,0,2,0,2,0,3,1,0,1,0,1,0,20,EL,64f69877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,654600fd
7,6,0,1,0,0,0,1,1,0,0,0,0,0,20,EL,6554bb97
2,1,0,0,1,0,0,1,0,0,0,1,0,0,20,EL,65553d96
4,2,1,0,0,0,1,0,0,0,0,0,0,0,20,EL,65ad4d98
6,5,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,65bbfba3
23,18,2,1,2,0,0,2,2,0,0,0,0,0,20,EL,6603fed7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6622454d
10,4,4,2,0,0,0,1,0,1,0,0,0,0,20,EL,6639e500
2,1,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,6747869d
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,675b0427
2,1,0,0,0,0,1,0,0,0,0,0,0,0,20,EL,67f0703d
15,14,0,1,0,0,0,3,3,0,0,0,0,0,20,EL,6800f515
14,13,0,0,1,0,0,1,1,0,0,0,0,0,20,EL,685857dc
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,68635c10
28,16,0,5,3,4,0,5,1,0,2,1,1,0,20,EL,686cbe7d
5,5,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,689c9cf4
14,7,2,1,4,0,0,2,2,0,0,0,0,0,20,EL,68dc0dac
2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,EL,691bef82
5,2,0,0,1,2,0,0,0,0,0,0,0,0,20,EL,6922f806
19,12,0,3,2,1,1,3,2,0,1,0,0,0,20,EL,6928979a
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,69374ff5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6956ff08
9,5,0,1,1,1,1,0,0,0,0,0,0,0,20,EL,6993fcc8
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,69986380
6,5,1,0,0,0,0,1,1,0,0,0,0,0,20,EL,69cbc8b6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6b08d120
5,4,0,0,1,0,0,1,1,0,0,0,0,0,20,EL,6b200d45
6,6,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,6b6c793c
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6b6cbca4
9,2,4,0,0,2,1,0,0,0,0,0,0,0,20,EL,6b767188
20,14,0,1,1,3,1,5,2,0,0,1,2,0,20,EL,6b85f966
5,2,2,0,1,0,0,0,0,0,0,0,0,0,20,EL,6b915aa1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6bd05d38
4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6bd5cd5d
9,6,0,2,0,1,0,0,0,0,0,0,0,0,20,EL,6be41a31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6bfaecc4
14,12,2,0,0,0,0,2,2,0,0,0,0,0,20,EL,6bfb4303
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6bff8a73
4,4,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,6c8ddd52
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6cbf8d0d
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6dce77a5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6e240751
4,2,0,2,0,0,0,0,0,0,0,0,0,0,20,EL,6e269dd3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,EL,6ea23758
14,9,2,1,1,1,0,1,0,0,1,0,0,0,20,EL,6ec1ddf1
5,4,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,6f1721f0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6f4cf369
16,11,0,1,3,1,0,0,0,0,0,0,0,0,20,EL,6f8cd6d0
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,6fd8a334
4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6fdac234
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,6fe5c35b
6,5,0,0,0,0,1,0,0,0,0,0,0,0,20,EL,6ff8ef56
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,7091324a
15,7,5,0,1,2,0,1,0,1,0,0,0,0,20,EL,70c52749
1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,EL,70cb75ae
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,70cf63ca
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,71115017
5,4,0,1,0,0,0,2,1,0,1,0,0,0,20,EL,7120a04d
22,15,6,0,0,0,1,3,2,0,0,0,0,1,20,EL,712dd708
29,19,5,2,1,2,0,1,1,0,0,0,0,0,20,EL,713c144a
12,6,0,4,1,1,0,0,0,0,0,0,0,0,20,EL,715e5b0e
21,14,0,2,1,4,0,3,1,0,0,1,1,0,20,EL,715fc0fe
5,5,0,0,0,0,0,1,1,0,0,0,0,0,20,EL,71d5ca31
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,723ba189
27,22,1,2,0,2,0,6,4,1,0,0,1,0,20,EL,7272a72a
5,2,1,0,0,0,2,0,0,0,0,0,0,0,20,EL,73000a79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,7304f3b1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,731302dc
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,733e7ad8
6,4,0,0,0,2,0,1,1,0,0,0,0,0,20,EL,7352dca8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,EL,73683fa9
