y_card,r_card,two_y_card,fouls,fouled,offside,pens_won,pens_con,own_goal,recov,aerials_won,aerials_lost,aerials_attempted,season,comp,id
1,0,0,4,4,0,0,0,0,3,0,1,1,19,EL,5626f324
1,0,0,6,4,0,0,0,0,15,6,2,8,19,EL,562893c2
2,0,0,6,8,0,0,0,0,42,7,9,16,19,EL,563a68ad
0,0,0,0,2,0,0,0,0,8,0,0,0,19,EL,5640992b
0,0,0,2,8,1,0,0,0,22,4,3,7,19,EL,56413b1f
3,0,0,12,7,0,0,0,0,47,11,9,20,19,EL,565bf0da
1,0,0,1,1,0,0,0,0,2,1,2,3,19,EL,568de36f
0,0,0,0,0,0,0,0,0,2,0,0,0,19,EL,56901a62
0,0,0,0,1,0,0,0,0,2,1,0,1,19,EL,56923ba9
2,0,0,2,4,0,0,0,1,27,10,11,21,19,EL,56f6f826
0,0,0,5,3,0,0,0,0,16,1,1,2,19,EL,5710a281
2,0,0,4,14,3,0,0,0,36,3,15,18,19,EL,572498c7
0,0,0,1,6,0,0,0,0,17,0,3,3,19,EL,57376761
1,0,0,3,2,0,0,0,0,18,8,5,13,19,EL,5832ebfe
2,0,0,4,0,0,0,0,0,17,2,5,7,19,EL,58640e66
0,0,0,6,1,0,0,0,0,24,15,11,26,19,EL,586b19eb
2,0,0,2,6,0,0,0,0,13,0,0,0,19,EL,58ae47b2
0,0,0,1,2,0,0,0,0,8,0,1,1,19,EL,58b154d6
0,0,0,0,2,0,0,0,0,5,2,1,3,19,EL,58f077c0
0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,5906ab00
1,0,0,4,3,1,0,0,0,6,0,0,0,19,EL,597d0f13
2,0,0,9,13,0,0,0,0,35,10,8,18,19,EL,59bf127b
0,0,0,1,2,0,0,0,0,7,1,1,2,19,EL,59d53e8a
3,1,1,10,7,1,0,0,0,43,21,11,32,19,EL,5a28b2d9
0,0,0,1,0,0,0,0,0,7,0,3,3,19,EL,5a2cb25d
0,0,0,5,6,0,0,0,0,8,11,12,23,19,EL,5a969ba8
1,0,0,3,4,0,0,0,0,16,1,3,4,19,EL,5af687a1
0,0,0,3,1,2,0,0,0,4,9,18,27,19,EL,5b6cf07c
0,1,0,2,0,0,0,0,0,5,3,2,5,19,EL,5b887c7a
0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,5bf476ad
2,0,0,8,6,0,0,0,0,48,3,8,11,19,EL,5c6ba09a
0,0,0,1,1,1,0,0,0,8,3,7,10,19,EL,5c97684b
1,0,0,4,5,1,0,0,0,8,5,11,16,19,EL,5c9ac7f0
2,0,0,4,10,2,0,0,0,49,1,10,11,19,EL,5caa62a7
0,0,0,3,2,9,0,0,0,6,3,9,12,19,EL,5ceba7fc
0,0,0,1,0,0,0,0,0,3,0,0,0,19,EL,5cef5a64
1,0,0,2,14,6,1,0,0,17,14,14,28,19,EL,5d4e9f31
0,0,0,0,0,0,0,0,0,3,0,1,1,19,EL,5d9577aa
1,0,0,11,6,6,0,0,0,55,5,12,17,19,EL,5da33b33
1,0,0,5,6,1,0,0,0,15,12,10,22,19,EL,5dbefa9d
0,0,0,18,5,6,0,0,0,78,26,16,42,19,EL,5ddb8f9f
0,0,0,3,7,0,0,0,0,20,1,6,7,19,EL,5e1028e5
1,0,0,3,16,1,0,0,0,40,5,8,13,19,EL,5e1280ff
0,0,0,5,2,0,0,0,0,6,2,6,8,19,EL,5e1df051
0,0,0,1,7,1,0,0,0,16,0,5,5,19,EL,5e861944
0,0,0,0,0,0,0,0,0,12,0,0,0,19,EL,5e91ddf8
1,0,0,8,15,0,0,0,0,49,0,6,6,19,EL,5ea8ef20
0,0,0,5,8,0,0,0,0,21,6,2,8,19,EL,5ed9b537
1,0,0,4,1,0,0,0,0,12,1,3,4,19,EL,5f2caf8f
0,0,0,1,1,0,0,0,0,8,0,0,0,19,EL,5f424f35
2,0,0,18,8,3,0,0,0,19,31,53,84,19,EL,5faa73aa
1,0,0,1,1,0,0,0,0,5,1,0,1,19,EL,6043997c
2,0,0,7,7,6,0,0,0,11,7,10,17,19,EL,60a5ee50
2,0,0,7,4,0,0,0,0,15,3,6,9,19,EL,60c81972
0,0,0,7,20,6,1,0,0,46,4,16,20,19,EL,60e86875
2,0,0,11,6,0,0,0,0,41,4,8,12,19,EL,60fd5334
0,0,0,0,0,0,0,0,0,10,2,0,2,19,EL,6115fddd
0,0,0,1,1,0,0,0,0,0,0,0,0,19,EL,611d68ee
0,0,0,4,3,0,0,0,0,6,1,0,1,19,EL,61707054
2,0,0,6,5,2,0,0,0,5,19,29,48,19,EL,6186e141
0,0,0,0,0,0,0,0,0,8,0,0,0,19,EL,61911828
1,0,0,4,4,1,0,0,0,6,0,0,0,19,EL,61bd33d0
1,0,0,4,0,0,0,0,0,10,3,5,8,19,EL,6228469d
0,0,0,0,0,0,0,0,0,6,3,0,3,19,EL,625869d0
0,0,0,2,3,0,0,0,0,13,1,5,6,19,EL,62b7d469
0,0,0,0,6,1,0,0,0,6,2,5,7,19,EL,62c7067a
1,0,0,3,8,3,1,0,0,5,1,4,5,19,EL,62d0dcc5
2,0,0,5,2,0,0,0,0,37,10,6,16,19,EL,62f427bb
0,0,0,1,1,0,0,0,0,1,0,0,0,19,EL,63a304f3
2,0,0,9,5,1,0,0,0,33,6,2,8,19,EL,63f04c6c
0,0,0,3,2,1,0,0,0,15,0,0,0,19,EL,6438d426
0,0,0,3,3,0,0,0,0,10,1,0,1,19,EL,644faf10
0,0,0,3,2,1,0,0,0,8,0,0,0,19,EL,64679418
1,0,0,7,4,2,0,0,1,16,0,3,3,19,EL,6492ae54
1,0,0,4,6,0,0,0,0,14,4,7,11,19,EL,64f69877
0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,6503ae16
0,0,0,3,1,0,0,0,0,33,1,2,3,19,EL,6554bb97
2,0,0,23,3,2,0,0,0,13,26,25,51,19,EL,65adf2db
1,0,0,6,1,0,0,0,0,1,2,6,8,19,EL,6605c8ae
4,0,0,21,13,0,0,0,0,78,49,14,63,19,EL,6613c819
0,0,0,3,3,0,0,0,1,12,4,3,7,19,EL,66e86f2e
0,0,0,7,3,0,0,0,0,14,0,0,0,19,EL,66f5432f
3,0,0,5,4,0,0,0,0,50,36,12,48,19,EL,675b0427
2,0,0,7,1,1,0,0,0,10,1,1,2,19,EL,677267d1
0,0,0,3,4,0,0,0,0,20,10,10,20,19,EL,67b3d74b
1,0,0,9,7,0,0,0,0,45,2,5,7,19,EL,6800f515
0,0,0,0,1,1,0,0,0,5,0,3,3,19,EL,691f64f5
0,0,0,5,2,0,0,0,0,5,0,2,2,19,EL,692a8d3b
3,0,0,9,4,0,0,0,0,27,4,10,14,19,EL,692cd6de
0,0,0,0,0,0,0,0,0,3,1,0,1,19,EL,692e9958
1,0,0,9,6,0,0,0,0,23,6,3,9,19,EL,69374ff5
0,0,0,1,1,0,0,0,0,2,0,1,1,19,EL,69986380
1,0,0,3,2,0,0,0,1,17,5,0,5,19,EL,69b9be7e
0,0,0,13,10,5,0,0,0,32,14,33,47,19,EL,6a479195
0,0,0,0,2,0,0,0,0,7,1,2,3,19,EL,6b14ce11
1,0,0,7,5,1,0,0,1,50,24,17,41,19,EL,6b6cbca4
0,1,0,6,7,3,0,0,0,17,2,0,2,19,EL,6b6d252d
0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,6b71ba6c
2,1,1,14,6,0,0,0,0,47,15,20,35,19,EL,6b994195
0,0,0,1,0,0,0,0,0,3,1,0,1,19,EL,6b9f2f3e
0,0,0,1,1,0,0,1,0,3,2,0,2,19,EL,6bfaecc4
1,1,1,5,3,0,0,0,0,8,4,3,7,19,EL,6c6e2719
0,0,0,6,8,1,0,0,0,34,1,9,10,19,EL,6ca5ec4b
0,0,0,3,6,0,0,0,0,25,5,3,8,19,EL,6d1d3dc3
0,0,0,0,1,3,0,0,0,14,1,1,2,19,EL,6d3f2898
0,0,0,0,0,0,0,0,0,5,0,0,0,19,EL,6d470bb6
0,0,0,3,5,3,0,0,0,6,13,10,23,19,EL,6d4d9e18
0,0,0,1,7,0,0,0,0,14,1,4,5,19,EL,6e7f1353
1,0,0,1,6,0,0,0,0,4,1,1,2,19,EL,6ec1ddf1
1,0,0,7,4,7,0,0,0,25,7,12,19,19,EL,6f1721f0
0,0,0,0,1,0,0,0,0,6,1,0,1,19,EL,6f4e1c93
2,0,0,14,5,2,0,0,0,28,8,10,18,19,EL,6f5ead86
0,0,0,0,0,0,0,0,0,0,0,1,1,19,EL,6f8a10be
1,0,0,4,8,0,0,0,0,12,1,1,2,19,EL,6fbde63a
3,0,0,5,4,0,0,0,0,44,14,3,17,19,EL,6fd8a334
0,0,0,6,1,0,0,0,0,17,4,4,8,19,EL,6fe90922
1,0,0,1,7,4,0,0,0,6,24,35,59,19,EL,706722a8
1,0,0,4,0,1,0,0,0,6,5,4,9,19,EL,70a9cba5
0,0,0,2,5,0,0,0,0,27,1,4,5,19,EL,70c52749
0,0,0,4,3,1,0,0,0,14,5,5,10,19,EL,70cf63ca
0,0,0,0,0,0,0,0,0,6,3,0,3,19,EL,712dd708
1,0,0,3,14,6,0,0,0,23,4,8,12,19,EL,715e5b0e
1,0,0,0,0,0,0,0,0,13,2,0,2,19,EL,71672fa0
0,0,0,1,0,4,0,0,0,0,1,1,2,19,EL,717f39e8
1,0,0,8,1,0,0,0,0,56,32,14,46,19,EL,71d5ca31
1,0,0,5,5,0,0,0,0,19,14,4,18,19,EL,7214c684
0,0,0,0,0,0,0,0,0,0,0,2,2,19,EL,7230b807
0,0,0,3,5,0,0,0,0,4,1,1,2,19,EL,7272a72a
0,0,0,4,1,0,0,0,0,28,0,2,2,19,EL,72a99e38
0,0,0,3,2,0,0,0,0,14,2,1,3,19,EL,733e7ad8
0,0,0,0,3,0,0,0,0,2,1,5,6,19,EL,73affbb6
1,0,0,1,8,0,0,0,0,28,0,5,5,19,EL,73fc8cc3
0,0,0,0,0,0,0,0,0,9,1,0,1,19,EL,74419746
2,0,0,6,13,0,0,0,0,50,2,1,3,19,EL,7460ca0d
1,0,0,1,1,0,0,0,0,4,4,1,5,19,EL,746b64a7
0,0,0,2,1,0,0,0,0,6,0,4,4,19,EL,746fec7d
0,0,0,0,0,0,0,0,0,10,0,0,0,19,EL,74733221
3,0,0,12,5,1,0,0,0,69,17,17,34,19,EL,7483d9f9
0,0,0,2,2,1,0,0,0,6,1,2,3,19,EL,74bafc9c
0,0,0,4,5,2,0,0,0,12,0,0,0,19,EL,74d52033
0,0,0,4,9,2,0,0,0,18,2,2,4,19,EL,74dc806c
2,0,0,9,8,0,0,0,0,60,7,7,14,19,EL,75229233
1,0,0,2,5,1,0,0,0,17,4,3,7,19,EL,758da372
1,0,0,2,10,0,0,0,0,15,1,2,3,19,EL,762179d9
0,0,0,0,0,0,0,0,0,11,0,0,0,19,EL,76806215
1,0,0,7,16,1,0,0,0,21,5,3,8,19,EL,76d5857d
1,0,0,11,8,0,0,0,0,39,1,2,3,19,EL,76d753f8
0,0,0,2,5,0,0,0,0,8,1,1,2,19,EL,76ecfb22
1,0,0,7,15,0,0,0,0,36,0,3,3,19,EL,770ebf00
0,0,0,0,1,0,0,0,0,2,0,0,0,19,EL,7750462c
1,0,0,4,6,0,0,0,0,17,2,2,4,19,EL,779fe525
1,0,0,1,1,1,0,0,0,4,1,2,3,19,EL,77f278a0
1,0,0,2,4,1,0,0,0,9,9,4,13,19,EL,78150923
0,0,0,4,3,1,0,0,0,6,1,6,7,19,EL,781cff03
1,0,0,1,0,1,0,0,0,1,1,4,5,19,EL,7825393b
1,0,0,0,1,0,0,0,1,2,1,0,1,19,EL,7847ad0c
1,0,0,3,9,1,0,0,0,29,2,7,9,19,EL,78841da9
0,0,0,0,0,0,0,0,0,11,3,2,5,19,EL,78af782c
1,0,0,4,2,0,0,0,0,27,11,9,20,19,EL,7914b9fe
0,0,0,0,0,0,0,0,0,2,0,0,0,19,EL,7956236f
2,0,0,6,6,0,0,0,0,32,1,6,7,19,EL,797cf5cb
1,0,0,10,23,1,0,0,0,59,4,4,8,19,EL,79c0821a
1,0,0,3,5,1,0,0,0,20,2,6,8,19,EL,7a4cea18
1,0,0,6,2,0,0,0,0,15,6,4,10,19,EL,7a68aefa
1,0,0,11,5,7,0,0,0,11,13,12,25,19,EL,7a7f9e0d
0,0,0,3,3,3,0,0,0,13,5,4,9,19,EL,7a854622
0,0,0,0,0,0,0,0,0,4,2,0,2,19,EL,7a8779f3
1,0,0,8,4,0,0,0,0,30,2,2,4,19,EL,7ab2fee8
1,0,0,5,4,0,0,0,0,17,7,8,15,19,EL,7ab59ec0
0,0,0,0,2,0,0,0,0,15,1,1,2,19,EL,7b456af7
0,0,0,1,2,0,0,0,0,8,2,4,6,19,EL,7b4a8d08
1,0,0,9,17,1,0,0,0,19,22,21,43,19,EL,7b602cee
0,1,0,1,0,0,0,0,0,3,1,1,2,19,EL,7b66eec0
0,0,0,0,1,0,0,0,0,7,5,3,8,19,EL,7b8ff0ac
0,0,0,0,3,0,0,0,0,8,1,0,1,19,EL,7bcd6098
2,0,0,7,5,3,0,0,0,20,5,6,11,19,EL,7be09c86
1,0,0,1,3,0,0,0,0,14,1,3,4,19,EL,7c224498
2,0,0,7,5,0,0,0,0,65,8,11,19,19,EL,7c4243d4
1,0,0,7,1,1,0,0,0,33,12,7,19,19,EL,7c473e12
0,0,0,0,1,0,0,0,0,0,0,0,0,19,EL,7c4740ec
2,0,0,11,5,0,1,0,0,43,15,15,30,19,EL,7c7fdb0f
2,0,0,4,3,1,0,0,0,26,7,8,15,19,EL,7cc5bd9c
1,0,0,9,23,3,0,0,0,33,3,8,11,19,EL,7cd78926
1,0,0,9,2,1,0,0,0,16,2,3,5,19,EL,7cf431a5
1,0,0,6,7,3,0,0,0,30,10,13,23,19,EL,7d036b4a
0,0,0,2,0,0,0,0,0,6,1,0,1,19,EL,7d48aed2
1,0,0,9,3,0,0,0,0,11,29,10,39,19,EL,7d5e2c80
0,0,0,3,2,3,0,0,0,9,2,2,4,19,EL,7d6921f8
0,0,0,3,6,0,0,0,0,27,7,1,8,19,EL,7d974435
0,0,0,4,2,3,0,0,0,0,1,2,3,19,EL,7dca49f6
2,1,1,3,6,0,0,0,0,14,1,3,4,19,EL,7df95c14
0,0,0,4,4,4,0,0,0,22,3,5,8,19,EL,7e56d3db
0,0,0,5,1,0,0,1,0,17,5,5,10,19,EL,7e927fda
0,0,0,4,4,1,0,0,0,3,12,8,20,19,EL,7e964a67
1,0,0,4,2,0,0,1,0,6,2,1,3,19,EL,7eb97a8e
0,0,0,3,2,0,0,0,0,4,1,6,7,19,EL,7f043eec
0,0,0,0,0,0,0,0,0,1,0,0,0,19,EL,7f66ea09
1,0,0,5,1,0,0,0,0,7,3,1,4,19,EL,7f78ad23
0,0,0,1,1,0,0,1,0,2,2,1,3,19,EL,7f78f582
0,0,0,4,4,0,0,0,0,29,1,3,4,19,EL,7fac99d4
2,0,0,8,7,1,0,0,0,28,2,6,8,19,EL,7fcc71d8
1,0,0,8,4,1,0,0,0,28,3,6,9,19,EL,7fd58fe3
1,0,0,6,4,2,0,0,0,37,3,7,10,19,EL,7fe90ccd
0,0,0,0,0,0,0,0,0,1,0,0,0,19,EL,7ff93107
1,0,0,6,8,0,0,0,0,30,4,4,8,19,EL,8023bcab
1,0,0,4,2,0,0,0,0,25,4,6,10,19,EL,80490d7f
3,2,1,14,8,0,0,0,0,21,9,11,20,19,EL,808d48f3
0,0,0,1,1,0,0,0,0,2,2,0,2,19,EL,8104e41e
4,1,1,13,8,0,0,0,0,46,9,6,15,19,EL,81442ecb
0,0,0,1,0,0,0,0,0,5,2,2,4,19,EL,819a94a2
1,0,0,4,4,2,0,0,0,16,1,1,2,19,EL,81d3318f
2,0,0,13,14,4,0,0,0,30,20,15,35,19,EL,81f0781e
0,0,0,0,5,0,0,0,0,12,3,2,5,19,EL,8229a21c
1,0,0,4,3,0,0,0,0,30,12,6,18,19,EL,826313e2
2,0,0,6,7,1,0,0,1,38,4,5,9,19,EL,82671804
1,0,0,14,14,2,0,0,0,62,1,19,20,19,EL,82927de4
0,0,0,1,2,1,0,0,0,1,0,0,0,19,EL,82988fd8
1,0,0,6,4,0,0,0,0,21,10,9,19,19,EL,831cf3ac
0,0,0,6,10,5,0,0,0,16,10,14,24,19,EL,834d0be5
1,0,0,6,3,0,0,0,0,15,3,5,8,19,EL,83534f30
1,0,0,3,2,0,0,0,0,11,0,4,4,19,EL,839c14e1
2,0,0,12,4,0,0,0,0,28,6,8,14,19,EL,83b9c48f
0,0,0,3,1,0,0,0,0,7,4,3,7,19,EL,8454388c
0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,8455ad90
1,0,0,1,0,0,0,0,0,25,6,4,10,19,EL,84570bef
1,0,0,1,0,0,0,0,0,4,1,0,1,19,EL,8474cb83
2,0,0,10,1,0,0,0,0,37,10,3,13,19,EL,8494acc4
1,0,0,2,0,0,0,0,0,7,0,0,0,19,EL,84fb6aff
0,0,0,2,1,0,0,0,0,9,3,1,4,19,EL,854a2041
1,0,0,6,6,4,0,0,0,14,7,16,23,19,EL,85613cf0
1,0,0,3,7,1,0,0,0,22,8,11,19,19,EL,85a44ecc
0,0,0,0,1,0,0,0,0,3,1,0,1,19,EL,85b4255f
1,0,0,5,3,2,0,0,0,12,4,5,9,19,EL,85d5ccdb
1,0,0,1,9,0,0,0,0,31,17,11,28,19,EL,85f8571a
0,0,0,1,4,0,0,0,0,14,0,1,1,19,EL,86012f0e
0,0,0,1,2,0,0,0,0,9,8,4,12,19,EL,862fa9fb
0,0,0,1,2,1,0,0,0,0,0,0,0,19,EL,8652a85c
1,0,0,3,0,0,0,0,0,7,4,1,5,19,EL,86765ca8
0,0,0,4,6,2,0,0,0,5,6,12,18,19,EL,8696bc90
0,0,0,6,1,1,0,0,0,25,8,11,19,19,EL,86f9fb71
0,0,0,1,0,1,0,0,0,18,1,1,2,19,EL,874125a3
0,0,0,4,5,0,0,0,0,29,3,6,9,19,EL,874d7a32
0,0,0,6,5,0,0,0,0,32,4,8,12,19,EL,8754c7ca
0,0,0,6,6,3,0,0,0,13,0,12,12,19,EL,88062e83
0,0,0,3,3,1,0,0,0,15,4,3,7,19,EL,881cd6be
0,0,0,3,10,1,0,0,0,19,1,4,5,19,EL,8821f471
0,0,0,2,0,1,0,0,0,6,1,0,1,19,EL,88392398
0,0,0,4,6,4,0,0,0,11,2,3,5,19,EL,884a8908
0,0,0,0,1,0,0,0,0,0,0,0,0,19,EL,886f9aac
0,0,0,0,0,0,0,0,0,5,0,0,0,19,EL,88b5445c
1,0,0,0,1,0,0,0,0,6,2,0,2,19,EL,88b748d2
0,0,0,1,1,0,0,0,0,6,0,5,5,19,EL,890fa4b5
1,0,0,5,1,0,0,0,0,9,1,1,2,19,EL,89151b16
0,0,0,0,3,2,0,0,0,14,0,1,1,19,EL,89b2c8a9
1,0,0,7,13,0,1,0,0,64,20,12,32,19,EL,89cbc961
1,0,0,2,8,1,0,0,0,12,1,4,5,19,EL,8a08491a
1,1,0,14,7,2,0,1,0,43,7,7,14,19,EL,8a1d7b51
0,0,0,2,2,0,0,0,0,0,0,2,2,19,EL,8a387393
1,0,0,0,1,0,0,0,0,15,6,1,7,19,EL,8a6ab963
0,0,0,0,1,0,0,0,0,7,0,0,0,19,EL,8a7a5ad7
2,0,0,14,17,2,0,0,0,18,9,13,22,19,EL,8aafd64f
0,0,0,0,0,0,0,0,0,0,1,0,1,19,EL,8ae07c1c
1,0,0,13,12,0,0,0,0,77,9,2,11,19,EL,8b298f56
0,0,0,2,4,1,0,0,0,10,0,0,0,19,EL,8b66d9cc
1,0,0,7,6,0,0,0,0,47,30,11,41,19,EL,8b8a56ce
0,0,0,4,3,0,0,0,0,8,4,4,8,19,EL,8b92fc98
0,0,0,8,19,2,0,0,0,36,2,7,9,19,EL,8b9ebd03
3,0,0,13,2,0,0,1,0,35,16,5,21,19,EL,8bc373ea
0,0,0,0,0,0,0,0,0,2,0,0,0,19,EL,8beb3c36
0,0,0,3,0,0,0,0,0,1,2,7,9,19,EL,8c70d3ee
1,0,0,7,4,0,0,0,0,5,2,4,6,19,EL,8ce063f9
2,0,0,8,4,0,0,0,0,21,1,6,7,19,EL,8d7323e8
1,0,0,6,1,0,0,0,0,16,4,8,12,19,EL,8dbff17c
0,0,0,6,4,1,0,0,0,20,4,4,8,19,EL,8e088e04
0,0,0,5,3,0,0,0,0,34,23,6,29,19,EL,8e371868
4,0,0,15,2,0,0,1,0,61,7,11,18,19,EL,8e58987d
2,0,0,7,6,0,0,0,0,16,7,6,13,19,EL,8e7f49d3
2,0,0,5,3,0,1,0,0,12,0,6,6,19,EL,8ea2c099
0,0,0,3,2,0,0,0,1,32,7,9,16,19,EL,8ec4c2f7
0,0,0,0,1,0,0,0,0,12,10,1,11,19,EL,8ed1d91b
0,0,0,0,0,0,0,0,0,2,0,0,0,19,EL,8eec784d
5,0,0,16,11,0,0,0,0,51,7,6,13,19,EL,8f056768
0,0,0,0,0,0,0,0,0,3,0,1,1,19,EL,8f5bfaac
1,0,0,3,1,0,0,0,0,21,7,2,9,19,EL,8ff2354e
0,0,0,2,3,2,0,0,0,17,1,0,1,19,EL,90104ffb
1,0,0,1,4,0,0,0,0,13,3,2,5,19,EL,901d3e51
0,0,0,0,2,0,0,0,0,8,1,0,1,19,EL,903b6e8b
2,1,1,14,9,1,0,1,0,35,5,4,9,19,EL,9050ddc4
0,0,0,8,3,0,0,0,0,24,3,6,9,19,EL,90573602
1,1,1,2,2,0,0,0,0,9,9,2,11,19,EL,90decc12
0,0,0,2,5,0,0,0,0,7,0,0,0,19,EL,9139bb12
0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,91538ba3
1,0,0,1,2,0,0,0,0,3,3,1,4,19,EL,91899ca8
1,0,0,5,7,1,1,0,0,25,7,1,8,19,EL,92432bc6
0,0,0,0,0,0,0,0,0,0,0,0,0,19,EL,925e1359
1,0,0,1,1,0,0,0,0,11,5,2,7,19,EL,9260926b
2,0,0,6,6,1,0,0,0,20,3,5,8,19,EL,92b17b2a
0,0,0,0,0,0,0,0,0,9,1,1,2,19,EL,934e1968
1,0,0,9,10,2,1,0,0,14,12,9,21,19,EL,93b891d1
1,0,0,4,9,4,0,0,0,9,2,7,9,19,EL,93bf37c5
2,0,0,7,4,0,0,0,0,20,5,3,8,19,EL,940efd73
1,0,0,1,0,0,0,0,0,3,0,3,3,19,EL,94130fc4
0,0,0,0,1,0,0,0,0,10,2,0,2,19,EL,9413b19f
0,0,0,8,8,8,0,0,0,20,6,19,25,19,EL,942b4f90
0,0,0,1,1,0,0,0,0,8,2,3,5,19,EL,947239ca
3,0,0,3,6,0,0,0,0,23,9,6,15,19,EL,94d260aa
0,0,0,2,1,0,0,0,0,4,0,1,1,19,EL,94d628b1
1,0,0,9,0,0,0,0,0,32,9,10,19,19,EL,94f8d10c
2,0,0,5,4,3,0,0,0,14,3,3,6,19,EL,952e0df2
3,0,0,5,6,0,0,0,0,25,17,8,25,19,EL,953597a1
3,0,0,10,13,0,0,1,0,35,7,10,17,19,EL,958bba56
0,0,0,0,5,1,0,0,0,21,1,0,1,19,EL,96094cbc
2,0,0,3,5,0,0,0,0,12,1,0,1,19,EL,960acc0a
1,0,0,1,2,1,0,0,0,5,5,6,11,19,EL,962e54cb
1,0,0,6,6,1,0,0,0,39,5,7,12,19,EL,963829d0
1,0,0,5,2,0,0,0,0,10,0,1,1,19,EL,963a328b
0,0,0,7,5,1,0,0,0,24,2,3,5,19,EL,96ddfa79
2,0,0,9,5,0,0,0,0,35,4,1,5,19,EL,96f2d977
1,1,1,5,8,2,0,0,0,19,4,3,7,19,EL,9744ff80
1,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,9778d8dd
0,0,0,1,3,0,0,0,0,2,2,3,5,19,EL,97b87472
1,0,0,3,8,5,0,0,0,15,1,5,6,19,EL,97bfa797
0,0,0,6,1,0,0,0,0,23,2,1,3,19,EL,98554bfd
0,0,0,4,5,2,0,0,0,7,0,0,0,19,EL,98afb06c
1,0,0,5,1,0,0,0,0,20,12,6,18,19,EL,98d5ecc2
2,0,0,19,7,2,0,0,0,20,0,4,4,19,EL,9916979a
0,0,0,0,0,0,0,0,0,5,3,1,4,19,EL,997fff07
0,0,0,0,0,0,0,0,0,1,0,1,1,19,EL,99a4bb79
1,0,0,6,12,0,0,0,0,16,12,3,15,19,EL,99b1d0e6
3,0,0,6,17,0,0,0,0,100,11,5,16,19,EL,9ab16552
1,0,0,3,6,0,0,0,0,14,1,5,6,19,EL,9ada6f1d
0,0,0,0,0,0,0,0,0,1,0,0,0,19,EL,9bc78273
3,0,0,3,1,0,0,0,0,4,0,6,6,19,EL,9bcd6455
0,0,0,1,1,2,0,0,0,4,2,9,11,19,EL,9bd3b683
0,0,0,0,0,0,0,0,0,1,1,1,2,19,EL,9bd73cce
2,0,0,6,8,0,0,0,0,40,6,8,14,19,EL,9c0c2413
3,0,0,11,3,5,0,0,0,10,5,10,15,19,EL,9c145144
3,0,0,17,4,1,0,0,0,47,10,8,18,19,EL,9d40ca9c
0,0,0,1,2,0,0,0,0,6,1,2,3,19,EL,9d60028d
0,0,0,1,0,0,0,0,0,6,1,0,1,19,EL,9d689a5b
0,0,0,1,0,0,0,0,0,5,1,0,1,19,EL,9d7d5334
0,0,0,0,1,0,0,0,0,12,6,8,14,19,EL,9d8586c4
2,0,0,5,7,2,0,0,0,25,4,8,12,19,EL,9d971f13
2,1,0,14,21,6,0,0,0,19,8,24,32,19,EL,9dbb75ca
0,0,0,4,2,2,0,0,0,13,7,3,10,19,EL,9e1035f8
0,0,0,1,0,0,0,0,0,0,0,0,0,19,EL,9e49c320
0,0,0,0,2,0,0,0,0,5,0,0,0,19,EL,9f810e29
0,0,0,3,0,0,0,0,0,5,8,12,20,19,EL,9f9c57f0
0,0,0,7,2,2,0,0,0,4,19,15,34,19,EL,9fc2531b
0,0,0,4,4,0,0,0,0,31,4,6,10,19,EL,a0255c67
0,0,0,5,2,0,0,0,0,18,1,2,3,19,EL,a0313275
0,0,0,0,1,0,0,0,0,7,2,0,2,19,EL,a04e2dd2
0,0,0,6,1,0,0,0,0,2,12,4,16,19,EL,a08b5224
2,1,1,8,8,1,0,0,0,19,7,2,9,19,EL,a08b974a
0,0,0,1,1,0,0,0,0,2,0,1,1,19,EL,a0aa4566
0,0,0,1,3,0,0,1,0,25,4,1,5,19,EL,a0d59251
0,0,0,0,0,0,0,0,0,1,0,0,0,19,EL,a165a577
0,0,0,4,5,3,0,0,0,31,10,3,13,19,EL,a167537f
0,0,0,0,0,0,0,0,0,4,0,0,0,19,EL,a179d516
1,0,0,4,1,0,0,0,0,11,2,1,3,19,EL,a275b145
1,0,0,3,2,0,0,0,0,16,10,7,17,19,EL,a2947130
0,0,0,4,6,0,0,0,0,18,3,6,9,19,EL,a2950e2d
0,0,0,0,0,0,0,0,0,6,0,0,0,19,EL,a2abe631
0,0,0,4,2,0,0,0,1,22,0,1,1,19,EL,a30a166e
0,0,0,0,1,0,0,0,0,2,0,1,1,19,EL,a33a0dc0
2,0,0,4,4,0,0,0,0,44,7,4,11,19,EL,a372a9f2
0,0,0,2,24,0,0,0,0,25,0,5,5,19,EL,a39bb753
0,0,0,2,2,0,0,0,0,9,3,4,7,19,EL,a3b03921
2,0,0,13,8,0,0,0,0,13,10,21,31,19,EL,a3bf2258
0,0,0,0,2,0,0,0,0,6,0,0,0,19,EL,a3d524cb
0,0,0,7,1,6,0,0,0,8,10,5,15,19,EL,a45eac1f
4,0,0,8,8,1,0,0,0,55,8,12,20,19,EL,a4b1028a
0,0,0,2,4,4,0,0,0,10,4,7,11,19,EL,a4fe8cda
